matchup,p1_name,p2_name,episode,round,round_winner,p1_hp_final,p2_hp_final,p1_hp_ratio,p2_hp_ratio
Curriculum_vs_Rewards,Curriculum,Rewards,1930,2,p1,93,0,0.5284,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1930,3,p1,29,0,0.1648,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1931,1,p1,129,0,0.733,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1931,2,p1,59,0,0.3352,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1932,1,p1,84,0,0.4773,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1932,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1933,1,p1,66,0,0.375,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1933,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1934,1,p1,10,0,0.0568,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1934,2,p1,103,0,0.5852,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1935,1,p1,63,0,0.358,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1935,2,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1936,1,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1936,2,p1,64,0,0.3636,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1937,1,p1,117,0,0.6648,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1937,2,p1,25,0,0.142,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1938,1,p1,7,0,0.0398,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1938,2,p2,0,29,0.0,0.1648
Curriculum_vs_Rewards,Curriculum,Rewards,1938,3,p1,96,0,0.5455,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1939,1,p1,82,0,0.4659,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1939,2,p1,60,0,0.3409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1940,1,p1,99,0,0.5625,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1940,2,p1,35,0,0.1989,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1941,1,p1,21,0,0.1193,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1941,2,p1,106,0,0.6023,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1942,1,p1,161,0,0.9148,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1942,2,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1943,1,p1,135,0,0.767,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1943,2,p2,0,47,0.0,0.267
Curriculum_vs_Rewards,Curriculum,Rewards,1943,3,p1,20,0,0.1136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1944,1,p1,120,0,0.6818,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1944,2,p1,125,0,0.7102,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1945,1,p2,0,99,0.0,0.5625
Curriculum_vs_Rewards,Curriculum,Rewards,1945,2,p1,18,0,0.1023,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1945,3,p1,99,0,0.5625,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1946,1,p1,48,0,0.2727,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1946,2,p1,170,0,0.9659,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1947,1,p1,20,0,0.1136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1947,2,p1,108,0,0.6136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1948,1,p1,91,0,0.517,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1948,2,p1,98,0,0.5568,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1949,1,p1,158,0,0.8977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1949,2,p2,0,128,0.0,0.7273
Curriculum_vs_Rewards,Curriculum,Rewards,1949,3,p1,115,0,0.6534,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1950,1,p1,138,0,0.7841,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1950,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1951,1,p1,90,0,0.5114,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1951,2,p1,87,0,0.4943,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1952,1,p2,0,61,0.0,0.3466
Curriculum_vs_Rewards,Curriculum,Rewards,1952,2,p1,165,0,0.9375,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1952,3,p1,92,0,0.5227,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1953,1,p2,0,120,0.0,0.6818
Curriculum_vs_Rewards,Curriculum,Rewards,1953,2,p1,70,0,0.3977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1953,3,p1,146,0,0.8295,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1954,1,draw,3,3,0.017,0.017
Curriculum_vs_Rewards,Curriculum,Rewards,1954,2,p1,52,0,0.2955,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1954,3,p1,22,0,0.125,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1955,1,p1,116,0,0.6591,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1955,2,p2,0,2,0.0,0.0114
Curriculum_vs_Rewards,Curriculum,Rewards,1955,3,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1956,1,p1,108,0,0.6136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1956,2,p1,56,0,0.3182,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1957,1,draw,0,0,0.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1957,2,p2,0,42,0.0,0.2386
Curriculum_vs_Rewards,Curriculum,Rewards,1957,3,p1,12,0,0.0682,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1958,1,p1,13,0,0.0739,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1958,2,p2,0,108,0.0,0.6136
Curriculum_vs_Rewards,Curriculum,Rewards,1958,3,p2,0,17,0.0,0.0966
Curriculum_vs_Rewards,Curriculum,Rewards,1959,1,p2,0,0,0.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1959,2,p1,171,0,0.9716,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1959,3,p1,23,0,0.1307,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1960,1,p1,107,0,0.608,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1960,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1961,1,p1,110,0,0.625,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1961,2,p1,111,0,0.6307,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1962,1,p1,131,0,0.7443,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1962,2,p1,118,0,0.6705,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1963,1,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1963,2,p1,91,0,0.517,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1964,1,p1,14,0,0.0795,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1964,2,p1,9,0,0.0511,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1965,1,p1,158,0,0.8977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1965,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1966,1,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1966,2,p1,84,0,0.4773,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1967,1,p1,158,0,0.8977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1967,2,p1,86,0,0.4886,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1968,1,p1,119,0,0.6761,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1968,2,p1,60,0,0.3409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1969,1,p2,138,145,0.7841,0.8239
Curriculum_vs_Rewards,Curriculum,Rewards,1969,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1969,3,p1,137,0,0.7784,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1970,1,p1,124,0,0.7045,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1970,2,p1,100,0,0.5682,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1971,1,p2,153,176,0.8693,1.0
Curriculum_vs_Rewards,Curriculum,Rewards,1971,2,p1,47,0,0.267,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1971,3,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1972,1,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1972,2,p2,0,1,0.0,0.0057
Curriculum_vs_Rewards,Curriculum,Rewards,1972,3,p1,34,0,0.1932,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1973,1,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1973,2,p1,33,0,0.1875,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1974,1,p1,86,0,0.4886,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1974,2,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1975,1,p2,0,4,0.0,0.0227
Curriculum_vs_Rewards,Curriculum,Rewards,1975,2,p1,104,0,0.5909,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1975,3,p1,107,0,0.608,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1976,1,p1,86,0,0.4886,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1976,2,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1977,1,p1,9,0,0.0511,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1977,2,p1,102,0,0.5795,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1978,1,p2,0,123,0.0,0.6989
Curriculum_vs_Rewards,Curriculum,Rewards,1978,2,p1,165,0,0.9375,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1978,3,p2,0,33,0.0,0.1875
Curriculum_vs_Rewards,Curriculum,Rewards,1979,1,p1,93,0,0.5284,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1979,2,p1,122,0,0.6932,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1980,1,p1,96,0,0.5455,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1980,2,p1,161,0,0.9148,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1981,1,p1,121,0,0.6875,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1981,2,p1,160,0,0.9091,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1982,1,p1,64,0,0.3636,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1982,2,p1,98,0,0.5568,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1983,1,p1,125,0,0.7102,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1983,2,p1,102,0,0.5795,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1984,1,p1,24,0,0.1364,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1984,2,p1,108,0,0.6136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1985,1,p1,1,0,0.0057,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1985,2,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1986,1,p1,58,0,0.3295,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1986,2,p2,0,10,0.0,0.0568
Curriculum_vs_Rewards,Curriculum,Rewards,1986,3,p2,0,88,0.0,0.5
Curriculum_vs_Rewards,Curriculum,Rewards,1987,1,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1987,2,p1,129,0,0.733,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1988,1,p1,1,0,0.0057,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1988,2,p1,79,0,0.4489,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1989,1,p1,93,0,0.5284,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1989,2,p1,80,0,0.4545,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1990,1,p1,169,0,0.9602,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1990,2,p2,0,73,0.0,0.4148
Curriculum_vs_Rewards,Curriculum,Rewards,1990,3,p1,97,0,0.5511,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1991,1,p1,87,0,0.4943,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1991,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1992,1,p1,107,0,0.608,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1992,2,p1,63,0,0.358,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1993,1,p1,57,0,0.3239,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1993,2,p1,1,0,0.0057,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1994,1,p1,72,0,0.4091,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1994,2,p2,0,43,0.0,0.2443
Curriculum_vs_Rewards,Curriculum,Rewards,1994,3,p1,171,0,0.9716,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1995,1,p1,87,0,0.4943,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1995,2,p1,138,0,0.7841,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1996,1,p1,158,0,0.8977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1996,2,p1,31,0,0.1761,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1997,1,p2,145,153,0.8239,0.8693
Curriculum_vs_Rewards,Curriculum,Rewards,1997,2,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1997,3,p1,70,0,0.3977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1998,1,p1,107,0,0.608,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1998,2,p1,127,0,0.7216,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,1999,1,p1,145,143,0.8239,0.8125
Curriculum_vs_Rewards,Curriculum,Rewards,1999,2,p1,70,0,0.3977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2000,1,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2000,2,p2,4,30,0.0227,0.1705
Curriculum_vs_Rewards,Curriculum,Rewards,2000,3,p1,68,0,0.3864,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2001,1,p1,85,0,0.483,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2001,2,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2002,1,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2002,2,p1,41,0,0.233,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2003,1,p2,0,110,0.0,0.625
Curriculum_vs_Rewards,Curriculum,Rewards,2003,2,p1,103,0,0.5852,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2003,3,p2,0,13,0.0,0.0739
Curriculum_vs_Rewards,Curriculum,Rewards,2004,1,p1,96,0,0.5455,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2004,2,p1,31,0,0.1761,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2005,1,p2,0,42,0.0,0.2386
Curriculum_vs_Rewards,Curriculum,Rewards,2005,2,p2,0,56,0.0,0.3182
Curriculum_vs_Rewards,Curriculum,Rewards,2006,1,p1,158,148,0.8977,0.8409
Curriculum_vs_Rewards,Curriculum,Rewards,2006,2,p2,0,95,0.0,0.5398
Curriculum_vs_Rewards,Curriculum,Rewards,2006,3,p1,137,0,0.7784,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2007,1,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2007,2,p1,130,0,0.7386,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2008,1,p1,152,0,0.8636,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2008,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2009,1,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2009,2,p1,64,0,0.3636,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2010,1,p1,93,0,0.5284,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2010,2,p1,8,0,0.0455,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2011,1,p1,59,0,0.3352,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2011,2,p1,46,0,0.2614,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2012,1,p1,70,0,0.3977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2012,2,p1,116,0,0.6591,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2013,1,p1,131,0,0.7443,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2013,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2014,1,p1,8,0,0.0455,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2014,2,p1,30,0,0.1705,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2015,1,p1,125,0,0.7102,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2015,2,p1,6,0,0.0341,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2016,1,p1,105,0,0.5966,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2016,2,p1,112,0,0.6364,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2017,1,p1,25,0,0.142,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2017,2,p2,55,70,0.3125,0.3977
Curriculum_vs_Rewards,Curriculum,Rewards,2017,3,p1,83,0,0.4716,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2018,1,p1,68,0,0.3864,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2018,2,p1,133,0,0.7557,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2019,1,p1,25,0,0.142,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2019,2,p1,122,0,0.6932,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2020,1,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2020,2,p1,133,0,0.7557,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2021,1,p1,161,0,0.9148,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2021,2,p2,0,32,0.0,0.1818
Curriculum_vs_Rewards,Curriculum,Rewards,2021,3,p1,120,0,0.6818,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2022,1,p1,72,0,0.4091,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2022,2,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2023,1,p1,0,0,0.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2023,2,p1,100,0,0.5682,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2024,1,p1,125,0,0.7102,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2024,2,p1,70,0,0.3977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2025,1,p2,0,7,0.0,0.0398
Curriculum_vs_Rewards,Curriculum,Rewards,2025,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2025,3,p1,115,0,0.6534,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2026,1,p1,20,0,0.1136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2026,2,p1,133,0,0.7557,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2027,1,p1,0,0,0.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2027,2,p1,63,0,0.358,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2028,1,p1,108,0,0.6136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2028,2,p1,34,0,0.1932,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2029,1,p1,105,0,0.5966,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2029,2,p1,78,0,0.4432,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2030,1,p1,27,0,0.1534,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2030,2,p1,165,0,0.9375,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2031,1,p1,147,0,0.8352,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2031,2,p1,82,0,0.4659,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2032,1,p1,66,0,0.375,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2032,2,p2,0,33,0.0,0.1875
Curriculum_vs_Rewards,Curriculum,Rewards,2032,3,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2033,1,p1,86,0,0.4886,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2033,2,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2034,1,p1,80,0,0.4545,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2034,2,p1,58,0,0.3295,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2035,1,p1,52,0,0.2955,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2035,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2036,1,p1,116,0,0.6591,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2036,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2037,1,p1,109,0,0.6193,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2037,2,p1,38,0,0.2159,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2038,1,p1,114,0,0.6477,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2038,2,p1,3,0,0.017,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2039,1,p1,121,0,0.6875,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2039,2,p1,90,0,0.5114,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2040,1,p1,52,0,0.2955,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2040,2,p2,0,29,0.0,0.1648
Curriculum_vs_Rewards,Curriculum,Rewards,2040,3,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2041,1,p1,156,0,0.8864,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2041,2,p1,55,0,0.3125,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2042,1,p1,145,122,0.8239,0.6932
Curriculum_vs_Rewards,Curriculum,Rewards,2042,2,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2043,1,p1,139,0,0.7898,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2043,2,p1,89,0,0.5057,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2044,1,p1,146,0,0.8295,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2044,2,p1,76,0,0.4318,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2045,1,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2045,2,p2,0,25,0.0,0.142
Curriculum_vs_Rewards,Curriculum,Rewards,2045,3,p1,141,0,0.8011,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2046,1,p1,20,0,0.1136,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2046,2,p2,0,3,0.0,0.017
Curriculum_vs_Rewards,Curriculum,Rewards,2046,3,p1,122,0,0.6932,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2047,1,p1,166,0,0.9432,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2047,2,p1,92,0,0.5227,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2048,1,p1,99,0,0.5625,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2048,2,p2,0,10,0.0,0.0568
Curriculum_vs_Rewards,Curriculum,Rewards,2048,3,p2,0,30,0.0,0.1705
Curriculum_vs_Rewards,Curriculum,Rewards,2049,1,p2,0,114,0.0,0.6477
Curriculum_vs_Rewards,Curriculum,Rewards,2049,2,p1,64,0,0.3636,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2049,3,p1,128,0,0.7273,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2050,1,p1,158,0,0.8977,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2050,2,p1,29,0,0.1648,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2051,1,p1,87,0,0.4943,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2051,2,p2,0,25,0.0,0.142
Curriculum_vs_Rewards,Curriculum,Rewards,2051,3,p1,118,0,0.6705,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2052,1,p1,76,0,0.4318,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2052,2,p1,106,0,0.6023,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2053,1,p2,0,66,0.0,0.375
Curriculum_vs_Rewards,Curriculum,Rewards,2053,2,p1,145,0,0.8239,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2053,3,p1,112,0,0.6364,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2054,1,p1,93,0,0.5284,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2054,2,p1,135,0,0.767,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2055,1,p1,136,0,0.7727,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2055,2,p2,0,99,0.0,0.5625
Curriculum_vs_Rewards,Curriculum,Rewards,2055,3,p1,146,0,0.8295,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2056,1,p1,171,0,0.9716,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2056,2,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2057,1,p2,0,89,0.0,0.5057
Curriculum_vs_Rewards,Curriculum,Rewards,2057,2,p1,142,0,0.8068,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2057,3,p1,176,0,1.0,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2058,1,p2,0,89,0.0,0.5057
Curriculum_vs_Rewards,Curriculum,Rewards,2058,2,p1,45,0,0.2557,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2058,3,p2,0,18,0.0,0.1023
Curriculum_vs_Rewards,Curriculum,Rewards,2059,1,p1,124,0,0.7045,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2059,2,p1,114,0,0.6477,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2060,1,p1,102,0,0.5795,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2060,2,p2,0,71,0.0,0.4034
Curriculum_vs_Rewards,Curriculum,Rewards,2060,3,p1,68,0,0.3864,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2061,1,p1,153,0,0.8693,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2061,2,p1,148,0,0.8409,0.0
Curriculum_vs_Rewards,Curriculum,Rewards,2062,1,p2,0,61,0.0,0.3466
Curriculum_vs_Rewards,Curriculum,Rewards,2062,2,p1,102,0,0.5795,0.0
